ship_id,ship_name,ship_type_id,ship_type_name,datetime,lat,lon,port_reported,super_unique_id,haversine_dist,obs,tot,id_check
315887,WLA-307,2,Fishing,2016-12-14T19:19:07Z,54.79652,18.4319,gdynia,"315887,WLA-307,2,Fishing",819.498505366273,4,4964.63696798213,"315887,WLA-307,2,Fishingyes"
315889,WLA-209 BLANKA,2,Fishing,2016-12-16T16:03:07Z,54.79887,18.43543,gdynia,"315889,WLA-209 BLANKA,2,Fishing",284.524903033948,4,3741.17923844626,"315889,WLA-209 BLANKA,2,Fishingyes"
315889,WLA-209 BLANKA,2,Fishing,2016-12-16T16:05:07Z,54.79605,18.42918,gdynia,"315889,WLA-209 BLANKA,2,Fishing",509.32156002414,5,3741.17923844626,"315889,WLA-209 BLANKA,2,Fishingyes"
315909,WLA-13O,2,Fishing,2016-12-14T19:51:08Z,54.79633,18.41696,gdynia,"315909,WLA-13O,2,Fishing",0,464,13435.6883532831,"315909,WLA-13O,2,Fishingyes"
315909,WLA-13O,2,Fishing,2016-12-17T16:39:07Z,54.79861,18.46391,gdynia,"315909,WLA-13O,2,Fishing",3023.55490000159,465,13435.6883532831,"315909,WLA-13O,2,Fishingyes"
315912,WLA 116,2,Fishing,2016-12-20T04:05:14Z,54.79826,18.43361,gdynia,"315912,WLA 116,2,Fishing",522.606079832812,718,3625.57915125581,"315912,WLA 116,2,Fishingyes"
315912,WLA 116,2,Fishing,2016-12-20T04:07:06Z,54.79989,18.4425,gdynia,"315912,WLA 116,2,Fishing",598.630132698879,719,3625.57915125581,"315912,WLA 116,2,Fishingyes"
315924,WLA-254,2,Fishing,2016-12-15T04:17:07Z,54.79649,18.42639,gdynia,"315924,WLA-254,2,Fishing",324.502472716612,4,12263.2793306593,"315924,WLA-254,2,Fishingyes"
315924,WLA-254,2,Fishing,2016-12-17T16:09:07Z,54.79999,18.44629,gdynia,"315924,WLA-254,2,Fishing",1335.11647743162,5,12263.2793306593,"315924,WLA-254,2,Fishingyes"
315932,NEPTUN W,3,Tug,2016-12-16T05:51:07Z,54.79548,18.41867,gdynia,"315932,NEPTUN W,3,Tug",,1,4515.88475114165,"315932,NEPTUN W,3,Tugyes"
315932,NEPTUN W,3,Tug,2016-12-16T05:55:08Z,54.79816,18.42727,gdynia,"315932,NEPTUN W,3,Tug",627.364770426828,2,4515.88475114165,"315932,NEPTUN W,3,Tugyes"
315941,WLA-295,2,Fishing,2016-12-14T20:47:07Z,54.79669,18.43465,gdynia,"315941,WLA-295,2,Fishing",479.131272229728,262,2489.80536141043,"315941,WLA-295,2,Fishingyes"
315941,WLA-295,2,Fishing,2016-12-14T20:49:07Z,54.79936,18.4416,gdynia,"315941,WLA-295,2,Fishing",535.956168671842,263,2489.80536141043,"315941,WLA-295,2,Fishingyes"
315948,WLA310,2,Fishing,2016-12-19T20:43:16Z,54.79611,18.42464,gdynia,"315948,WLA310,2,Fishing",264.999695784608,734,2535.23324482875,"315948,WLA310,2,Fishingyes"
315948,WLA310,2,Fishing,2016-12-19T20:45:07Z,54.79883,18.43298,gdynia,"315948,WLA310,2,Fishing",614.911231677091,735,2535.23324482875,"315948,WLA310,2,Fishingyes"
315950,.WLA-311,2,Fishing,2016-12-14T19:33:07Z,54.7962,18.42845,gdynia,"315950,.WLA-311,2,Fishing",374.496812532788,3,1205.32335086043,"315950,.WLA-311,2,Fishingyes"
315950,.WLA-311,2,Fishing,2016-12-14T19:35:07Z,54.79691,18.4361,gdynia,"315950,.WLA-311,2,Fishing",497.249757143724,4,1205.32335086043,"315950,.WLA-311,2,Fishingyes"
315950,WLA-311,2,Fishing,2016-12-18T03:17:07Z,54.79657,18.43504,gdynia,"315950,WLA-311,2,Fishing",,1,2241.07800755191,"315950,WLA-311,2,Fishingyes"
315950,WLA-311,2,Fishing,2016-12-18T03:23:07Z,54.79646,18.41907,gdynia,"315950,WLA-311,2,Fishing",1024.92689288661,2,2241.07800755191,"315950,WLA-311,2,Fishingyes"
315951,WLA-312,2,Fishing,2016-12-14T19:55:06Z,54.79628,18.42995,gdynia,"315951,WLA-312,2,Fishing",0,240,8472.67040932019,"315951,WLA-312,2,Fishingyes"
315951,WLA-312,2,Fishing,2016-12-16T12:57:07Z,54.79964,18.44099,gdynia,"315951,WLA-312,2,Fishing",801.127643560555,241,8472.67040932019,"315951,WLA-312,2,Fishingyes"
315983,WLA-184 HELOT,2,Fishing,2016-12-20T09:03:06Z,54.52193,18.5509,gdynia,"315983,WLA-184 HELOT,2,Fishing",1.28710277311193,4244,4606.34776049772,"315983,WLA-184 HELOT,2,Fishingyes"
315983,WLA-184 HELOT,2,Fishing,2016-12-20T09:31:07Z,54.52152,18.54946,gdynia,"315983,WLA-184 HELOT,2,Fishing",103.629275596453,4245,4606.34776049772,"315983,WLA-184 HELOT,2,Fishingyes"
316006,WLA-22,2,Fishing,2016-12-18T04:13:07Z,54.79597,18.43716,gdynia,"316006,WLA-22,2,Fishing",301.504591089678,134,13124.4499103537,"316006,WLA-22,2,Fishingyes"
316006,WLA-22,2,Fishing,2016-12-18T04:15:07Z,54.79729,18.44796,gdynia,"316006,WLA-22,2,Fishing",708.479494331334,135,13124.4499103537,"316006,WLA-22,2,Fishingyes"
316042,WLA-6,2,Fishing,2016-12-17T04:25:07Z,54.79902,18.43411,gdynia,"316042,WLA-6,2,Fishing",677.846952136003,736,5240.29188114734,"316042,WLA-6,2,Fishingyes"
316042,WLA-6,2,Fishing,2016-12-20T04:19:07Z,54.79701,18.41978,gdynia,"316042,WLA-6,2,Fishing",946.405199863496,737,5240.29188114734,"316042,WLA-6,2,Fishingyes"
316079,DZI-92 ATILIUS,2,Fishing,2016-12-20T04:09:07Z,54.79614,18.42568,gdynia,"316079,DZI-92 ATILIUS,2,Fishing",466.241581219252,379,4214.31388787588,"316079,DZI-92 ATILIUS,2,Fishingyes"
316079,DZI-92 ATILIUS,2,Fishing,2016-12-20T04:11:13Z,54.79985,18.44069,gdynia,"316079,DZI-92 ATILIUS,2,Fishing",1048.01811796166,380,4214.31388787588,"316079,DZI-92 ATILIUS,2,Fishingyes"
316083,WLA-32,2,Fishing,2016-12-16T03:45:06Z,54.79849,18.42962,gdynia,"316083,WLA-32,2,Fishing",410.930913327964,443,11903.8914691912,"316083,WLA-32,2,Fishingyes"
316083,WLA-32,2,Fishing,2016-12-16T17:51:07Z,54.79947,18.44576,gdynia,"316083,WLA-32,2,Fishing",1041.42979330978,444,11903.8914691912,"316083,WLA-32,2,Fishingyes"
316100,KOL-148,2,Fishing,2016-12-15T02:33:07Z,54.79916,18.44166,gdynia,"316100,KOL-148,2,Fishing",266.772102390915,6,4155.76810103117,"316100,KOL-148,2,Fishingyes"
316100,KOL-148,2,Fishing,2016-12-18T00:27:07Z,54.79731,18.42032,gdynia,"316100,KOL-148,2,Fishing",1384.80699383757,7,4155.76810103117,"316100,KOL-148,2,Fishingyes"
316133,DZI 85,2,Fishing,2016-12-18T03:41:07Z,54.79667,18.42983,gdynia,"316133,DZI 85,2,Fishing",0,734,18598.227164219,"316133,DZI 85,2,Fishingyes"
316133,DZI 85,2,Fishing,2016-12-18T19:19:06Z,54.79833,18.477,gdynia,"316133,DZI 85,2,Fishing",3032.63412374827,735,18598.227164219,"316133,DZI 85,2,Fishingyes"
316150,WLA 11,2,Fishing,2016-12-16T04:07:08Z,54.79811,18.42881,gdynia,"316150,WLA 11,2,Fishing",405.879227025388,39,14770.8427294651,"316150,WLA 11,2,Fishingyes"
316150,WLA 11,2,Fishing,2016-12-16T17:09:07Z,54.79979,18.44126,gdynia,"316150,WLA 11,2,Fishing",820.511567397146,40,14770.8427294651,"316150,WLA 11,2,Fishingyes"
316171,WLA-39,2,Fishing,2016-12-18T02:55:06Z,54.79922,18.49945,gdynia,"316171,WLA-39,2,Fishing",548.752175479707,129,16143.6116240037,"316171,WLA-39,2,Fishingyes"
316171,WLA-39,2,Fishing,2016-12-18T18:29:07Z,54.79983,18.44707,gdynia,"316171,WLA-39,2,Fishing",3361.85308315479,130,16143.6116240037,"316171,WLA-39,2,Fishingyes"
316178,WLA182,2,Fishing,2016-12-16T22:41:06Z,54.79671,18.42289,gdynia,"316178,WLA182,2,Fishing",0,149,10280.2917053496,"316178,WLA182,2,Fishingyes"
316178,WLA182,2,Fishing,2016-12-16T22:43:07Z,54.79723,18.4341,gdynia,"316178,WLA182,2,Fishing",721.704105775912,150,10280.2917053496,"316178,WLA182,2,Fishingyes"
316187,WLA-58,2,Fishing,2016-12-18T03:47:06Z,54.7969,18.43235,gdynia,"316187,WLA-58,2,Fishing",0,125,16105.288324336,"316187,WLA-58,2,Fishingyes"
316187,WLA-58,2,Fishing,2016-12-18T18:19:06Z,54.79985,18.51362,gdynia,"316187,WLA-58,2,Fishing",5225.48410138962,126,16105.288324336,"316187,WLA-58,2,Fishingyes"
316201,K1,7,Cargo,2016-12-14T02:27:07Z,54.54105,18.56006,gdynia,"316201,K1,7,Cargo",0,449,0,"316201,K1,7,Cargoyes"
316201,K1,7,Cargo,2016-12-14T02:29:07Z,54.54105,18.56006,gdynia,"316201,K1,7,Cargo",0,450,0,"316201,K1,7,Cargoyes"
316237,KPT.WISNIEWSKI,2,Fishing,2016-12-17T06:15:07Z,54.79715,18.42188,gdynia,"316237,KPT.WISNIEWSKI,2,Fishing",0,2,441.582507830768,"316237,KPT.WISNIEWSKI,2,Fishingyes"
316237,KPT.WISNIEWSKI,2,Fishing,2016-12-17T06:17:08Z,54.79809,18.42753,gdynia,"316237,KPT.WISNIEWSKI,2,Fishing",377.369343971791,3,441.582507830768,"316237,KPT.WISNIEWSKI,2,Fishingyes"
316242,ANCILLA WLA-68,2,Fishing,2016-12-18T03:47:06Z,54.79672,18.4304,gdynia,"316242,ANCILLA WLA-68,2,Fishing",0,30,6798.26001277165,"316242,ANCILLA WLA-68,2,Fishingyes"
316242,ANCILLA WLA-68,2,Fishing,2016-12-18T03:49:07Z,54.79977,18.4426,gdynia,"316242,ANCILLA WLA-68,2,Fishing",853.338425481478,31,6798.26001277165,"316242,ANCILLA WLA-68,2,Fishingyes"
316280,JUNA,9,Pleasure,2016-12-19T11:41:06Z,54.51805,18.55237,gdynia,"316280,JUNA,9,Pleasure",0,185,1418.45929229461,"316280,JUNA,9,Pleasureyes"
316280,JUNA,9,Pleasure,2016-12-19T11:43:06Z,54.51795,18.55228,gdynia,"316280,JUNA,9,Pleasure",12.5594057452533,186,1418.45929229461,"316280,JUNA,9,Pleasureyes"
316331,KOL-143,2,Fishing,2016-12-14T11:23:07Z,54.7965,18.41905,gdynia,"316331,KOL-143,2,Fishing",0,359,905.306716762615,"316331,KOL-143,2,Fishingyes"
316331,KOL-143,2,Fishing,2016-12-17T17:41:07Z,54.79787,18.43168,gdynia,"316331,KOL-143,2,Fishing",824.723697163906,360,905.306716762615,"316331,KOL-143,2,Fishingyes"
316468,ORKA HEL,9,Pleasure,2016-12-18T05:47:07Z,54.79654,18.42666,gdynia,"316468,ORKA HEL,9,Pleasure",0,716,0,"316468,ORKA HEL,9,Pleasureyes"
316468,ORKA HEL,9,Pleasure,2016-12-18T05:49:06Z,54.79654,18.42666,gdynia,"316468,ORKA HEL,9,Pleasure",0,717,0,"316468,ORKA HEL,9,Pleasureyes"
316480,FAIRPLAY VII,3,Tug,2016-12-16T02:43:07Z,54.53508,18.54856,gdynia,"316480,FAIRPLAY VII,3,Tug",219.507087645586,116,55745.2803933546,"316480,FAIRPLAY VII,3,Tugyes"
316480,FAIRPLAY VII,3,Tug,2016-12-16T03:21:07Z,54.53096,18.53252,gdynia,"316480,FAIRPLAY VII,3,Tug",1133.02071530841,117,55745.2803933546,"316480,FAIRPLAY VII,3,Tugyes"
316482,WYSPA SZCZESCIA,9,Pleasure,2016-12-16T16:11:07Z,54.51793,18.54998,gdynia,"316482,WYSPA SZCZESCIA,9,Pleasure",9.75599809826406,1525,17466.3919197103,"316482,WYSPA SZCZESCIA,9,Pleasureyes"
316482,WYSPA SZCZESCIA,9,Pleasure,2016-12-16T16:13:07Z,54.51776,18.55076,gdynia,"316482,WYSPA SZCZESCIA,9,Pleasure",53.8357241407134,1526,17466.3919197103,"316482,WYSPA SZCZESCIA,9,Pleasureyes"
316482,WXA A SZCZESCIA,9,Pleasure,2016-12-16T04:57:07Z,54.51795,18.55004,gdynia,"316482,WXA A SZCZESCIA,9,Pleasure",0,2,1.29230323914734,"316482,WXA A SZCZESCIA,9,Pleasureyes"
316482,WXA A SZCZESCIA,9,Pleasure,2016-12-16T04:59:08Z,54.51795,18.55002,gdynia,"316482,WXA A SZCZESCIA,9,Pleasure",1.29230323914734,3,1.29230323914734,"316482,WXA A SZCZESCIA,9,Pleasureyes"
316664,DAR MLODZIEZY,9,Pleasure,2016-12-13T17:35:06Z,54.51921,18.55857,gdynia,"316664,DAR MLODZIEZY,9,Pleasure",0,183,3177.59305606021,"316664,DAR MLODZIEZY,9,Pleasureyes"
316664,DAR MLODZIEZY,9,Pleasure,2016-12-13T17:37:08Z,54.51931,18.5586,gdynia,"316664,DAR MLODZIEZY,9,Pleasure",11.2994538140799,184,3177.59305606021,"316664,DAR MLODZIEZY,9,Pleasureyes"
316954,HORYZONT II,3,Tug,2016-12-15T08:07:08Z,54.52839,18.52999,gdynia,"316954,HORYZONT II,3,Tug",3.41080401107456,1108,11118.1056666937,"316954,HORYZONT II,3,Tugyes"
316954,HORYZONT II,3,Tug,2016-12-15T08:09:08Z,54.52862,18.53052,gdynia,"316954,HORYZONT II,3,Tug",42.7518790075082,1109,11118.1056666937,"316954,HORYZONT II,3,Tugyes"
316983,ORP MACKO,3,Tug,2016-12-15T07:19:07Z,54.53841,18.53372,gdynia,"316983,ORP MACKO,3,Tug",0,544,0,"316983,ORP MACKO,3,Tugyes"
316983,ORP MACKO,3,Tug,2016-12-15T07:21:07Z,54.53841,18.53372,gdynia,"316983,ORP MACKO,3,Tug",0,545,0,"316983,ORP MACKO,3,Tugyes"
317048,ORP FLAMING,3,Tug,2016-12-13T12:09:07Z,54.54711,18.58494,gdynia,"317048,ORP FLAMING,3,Tug",0,20,13988.976558784,"317048,ORP FLAMING,3,Tugyes"
317048,ORP FLAMING,3,Tug,2016-12-13T12:11:08Z,54.54266,18.58431,gdynia,"317048,ORP FLAMING,3,Tug",497.03930860681,21,13988.976558784,"317048,ORP FLAMING,3,Tugyes"
317140,BRYZA,3,Tug,2016-12-17T14:17:06Z,54.79757,18.44621,gdynia,"317140,BRYZA,3,Tug",0,1371,4097.01672129782,"317140,BRYZA,3,Tugyes"
317140,BRYZA,3,Tug,2016-12-19T13:19:06Z,54.79655,18.42936,gdynia,"317140,BRYZA,3,Tug",1087.25724599386,1372,4097.01672129782,"317140,BRYZA,3,Tugyes"
317205,MUSASHI M,9,Pleasure,2016-12-14T12:57:07Z,54.51734,18.55065,gdynia,"317205,MUSASHI M,9,Pleasure",0,489,0,"317205,MUSASHI M,9,Pleasureyes"
317205,MUSASHI M,9,Pleasure,2016-12-14T12:59:07Z,54.51734,18.55065,gdynia,"317205,MUSASHI M,9,Pleasure",0,490,0,"317205,MUSASHI M,9,Pleasureyes"
326432,RUNAVIK GG 44,2,Fishing,2016-12-15T17:37:08Z,54.7969,18.42219,gdynia,"326432,RUNAVIK GG 44,2,Fishing",113.28701473596,796,4252.38684548019,"326432,RUNAVIK GG 44,2,Fishingyes"
326432,RUNAVIK GG 44,2,Fishing,2016-12-15T17:41:07Z,54.79561,18.42839,gdynia,"326432,RUNAVIK GG 44,2,Fishing",423.000703932425,797,4252.38684548019,"326432,RUNAVIK GG 44,2,Fishingyes"
352123,KRISTINA,2,Fishing,2016-12-20T01:25:07Z,54.79707,18.4221,gdynia,"352123,KRISTINA,2,Fishing",0,591,8359.09909953745,"352123,KRISTINA,2,Fishingyes"
352123,KRISTINA,2,Fishing,2016-12-20T01:27:06Z,54.79743,18.43549,gdynia,"352123,KRISTINA,2,Fishing",860.204022684344,592,8359.09909953745,"352123,KRISTINA,2,Fishingyes"
352167,NAUTILUS,2,Fishing,2016-12-19T19:49:07Z,54.79576,18.42532,gdynia,"352167,NAUTILUS,2,Fishing",348.008024621503,290,3719.38330564647,"352167,NAUTILUS,2,Fishingyes"
352167,NAUTILUS,2,Fishing,2016-12-19T19:51:07Z,54.79718,18.43477,gdynia,"352167,NAUTILUS,2,Fishing",626.705018462377,291,3719.38330564647,"352167,NAUTILUS,2,Fishingyes"
352184,VITAS,2,Fishing,2016-12-19T23:51:06Z,54.79619,18.42685,gdynia,"352184,VITAS,2,Fishing",399.048427951062,241,2849.01847966037,"352184,VITAS,2,Fishingyes"
352184,VITAS,2,Fishing,2016-12-19T23:53:15Z,54.79846,18.43364,gdynia,"352184,VITAS,2,Fishing",503.702323684566,242,2849.01847966037,"352184,VITAS,2,Fishingyes"
352203,RONDO,2,Fishing,2016-12-14T18:07:07Z,54.79611,18.42903,gdynia,"352203,RONDO,2,Fishing",409.892402970103,332,9920.6738234751,"352203,RONDO,2,Fishingyes"
352203,RONDO,2,Fishing,2016-12-20T02:45:07Z,54.79936,18.46053,gdynia,"352203,RONDO,2,Fishing",2053.53094630891,333,9920.6738234751,"352203,RONDO,2,Fishingyes"
352391,FENIKSS,2,Fishing,2016-12-19T15:33:07Z,54.78333,18.4,gdynia,"352391,FENIKSS,2,Fishing",0,22,10596.7400998915,"352391,FENIKSS,2,Fishingyes"
352391,FENIKSS,2,Fishing,2016-12-19T16:51:06Z,54.79632,18.41446,gdynia,"352391,FENIKSS,2,Fishing",1718.25817983135,23,10596.7400998915,"352391,FENIKSS,2,Fishingyes"
352402,JURMALA,2,Fishing,2016-12-18T19:43:07Z,54.7968,18.43028,gdynia,"352402,JURMALA,2,Fishing",337.602611304369,3,3991.19467269414,"352402,JURMALA,2,Fishingyes"
352402,JURMALA,2,Fishing,2016-12-18T19:45:08Z,54.7968,18.42252,gdynia,"352402,JURMALA,2,Fishing",497.984281691531,4,3991.19467269414,"352402,JURMALA,2,Fishingyes"
353098,MIKADON,2,Fishing,2016-12-14T18:13:08Z,54.7972,18.42006,gdynia,"353098,MIKADON,2,Fishing",115.618645164109,287,8544.91564953372,"353098,MIKADON,2,Fishingyes"
353098,MIKADON,2,Fishing,2016-12-14T18:17:07Z,54.79665,18.42989,gdynia,"353098,MIKADON,2,Fishing",633.78515572491,288,8544.91564953372,"353098,MIKADON,2,Fishingyes"
363336,FRANCISCA,7,Cargo,2016-12-18T16:45:07Z,54.54143,18.52991,gdynia,"363336,FRANCISCA,7,Cargo",0,3517,7354.00561901733,"363336,FRANCISCA,7,Cargoyes"
363336,FRANCISCA,7,Cargo,2016-12-18T16:47:07Z,54.54131,18.52987,gdynia,"363336,FRANCISCA,7,Cargo",13.6057983387216,3518,7354.00561901733,"363336,FRANCISCA,7,Cargoyes"
406999,ZBASTAR ENDURANCE,7,Cargo,2016-12-19T19:25:06Z,54.53364,18.5378,gdynia,"406999,ZBASTAR ENDURANCE,7,Cargo",0,2,6.13637835181962,"406999,ZBASTAR ENDURANCE,7,Cargoyes"
406999,ZBASTAR ENDURANCE,7,Cargo,2016-12-19T19:27:07Z,54.53359,18.53776,gdynia,"406999,ZBASTAR ENDURANCE,7,Cargo",6.13637835181962,3,6.13637835181962,"406999,ZBASTAR ENDURANCE,7,Cargoyes"
466553,APHRODITE I,3,Tug,2016-12-19T23:23:14Z,54.79731,18.44141,gdynia,"466553,APHRODITE I,3,Tug",,1,2085.52855904858,"466553,APHRODITE I,3,Tugyes"
466553,APHRODITE I,3,Tug,2016-12-19T23:25:06Z,54.79682,18.43566,gdynia,"466553,APHRODITE I,3,Tug",373.003554607637,2,2085.52855904858,"466553,APHRODITE I,3,Tugyes"
698727,FJORDVIK,7,Cargo,2016-12-15T15:09:07Z,54.53645,18.51995,gdynia,"698727,FJORDVIK,7,Cargo",0,1318,1864.17531830726,"698727,FJORDVIK,7,Cargoyes"
698727,FJORDVIK,7,Cargo,2016-12-15T15:11:08Z,54.53627,18.5201,gdynia,"698727,FJORDVIK,7,Cargo",22.2566224058551,1319,1864.17531830726,"698727,FJORDVIK,7,Cargoyes"
711847,LORD BYRON,7,Cargo,2016-12-20T00:11:07Z,54.53497,18.52835,gdynia,"711847,LORD BYRON,7,Cargo",5.71390676344228,4443,8631.06547875836,"711847,LORD BYRON,7,Cargoyes"
711847,LORD BYRON,7,Cargo,2016-12-20T00:13:06Z,54.53465,18.52815,gdynia,"711847,LORD BYRON,7,Cargo",37.8920924336595,4444,8631.06547875836,"711847,LORD BYRON,7,Cargoyes"
728871,TRANS HOLM,8,Tanker,2016-12-18T18:35:08Z,54.53583,18.52183,gdynia,"728871,TRANS HOLM,8,Tanker",0,3571,9946.99757898684,"728871,TRANS HOLM,8,Tankeryes"
728871,TRANS HOLM,8,Tanker,2016-12-18T18:37:08Z,54.53633,18.52317,gdynia,"728871,TRANS HOLM,8,Tanker",102.898960586754,3572,9946.99757898684,"728871,TRANS HOLM,8,Tankeryes"
1198107,HEL-125,2,Fishing,2016-12-16T02:29:07Z,54.52187,18.55046,gdynia,"1198107,HEL-125,2,Fishing",0,851,11538.0793322218,"1198107,HEL-125,2,Fishingyes"
1198107,HEL-125,2,Fishing,2016-12-16T02:31:07Z,54.52021,18.54748,gdynia,"1198107,HEL-125,2,Fishing",266.868119317815,852,11538.0793322218,"1198107,HEL-125,2,Fishingyes"
3434115,BOA JARL,3,Tug,2016-12-14T00:13:07Z,54.52425,18.55554,gdynia,"3434115,BOA JARL,3,Tug",0,382,1401.37378954847,"3434115,BOA JARL,3,Tugyes"
3434115,BOA JARL,3,Tug,2016-12-14T00:15:08Z,54.52428,18.55553,gdynia,"3434115,BOA JARL,3,Tug",3.40150098173099,383,1401.37378954847,"3434115,BOA JARL,3,Tugyes"
3498025,ARKUN,9,Pleasure,2016-12-17T23:31:07Z,54.79666,18.42704,gdynia,"3498025,ARKUN,9,Pleasure",0,2745,1827.43759827745,"3498025,ARKUN,9,Pleasureyes"
3498025,ARKUN,9,Pleasure,2016-12-17T23:33:06Z,54.79725,18.4143,gdynia,"3498025,ARKUN,9,Pleasure",820.197720943608,2746,1827.43759827745,"3498025,ARKUN,9,Pleasureyes"
3955261,WLA-85,2,Fishing,2016-12-16T05:27:07Z,54.7987,18.42815,gdynia,"3955261,WLA-85,2,Fishing",0,568,4204.33281571115,"3955261,WLA-85,2,Fishingyes"
3955261,WLA-85,2,Fishing,2016-12-16T05:29:07Z,54.79725,18.41553,gdynia,"3955261,WLA-85,2,Fishing",825.771975436689,569,4204.33281571115,"3955261,WLA-85,2,Fishingyes"
4014323,KOL-149,3,Tug,2016-12-13T13:35:07Z,54.79658,18.41391,gdynia,"4014323,KOL-149,3,Tug",0,40,5924.76903581212,"4014323,KOL-149,3,Tugyes"
4014323,KOL-149,3,Tug,2016-12-17T16:35:06Z,54.79717,18.43536,gdynia,"4014323,KOL-149,3,Tug",1378.07926183565,41,5924.76903581212,"4014323,KOL-149,3,Tugyes"
4041669,HYDROMET,9,Pleasure,2016-12-15T12:05:08Z,54.51751,18.55404,gdynia,"4041669,HYDROMET,9,Pleasure",0.646158580860491,455,3.69264994769925,"4041669,HYDROMET,9,Pleasureyes"
4041669,HYDROMET,9,Pleasure,2016-12-15T12:07:08Z,54.5175,18.55403,gdynia,"4041669,HYDROMET,9,Pleasure",1.28713787809816,456,3.69264994769925,"4041669,HYDROMET,9,Pleasureyes"
4180748,KAMBR,3,Tug,2016-12-19T11:19:08Z,54.79793,18.44127,gdynia,"4180748,KAMBR,3,Tug",295.838151333792,105,4787.0899994778,"4180748,KAMBR,3,Tugyes"
4180748,KAMBR,3,Tug,2016-12-19T11:21:06Z,54.79666,18.43039,gdynia,"4180748,KAMBR,3,Tug",712.365818354189,106,4787.0899994778,"4180748,KAMBR,3,Tugyes"
4674280,261535003,0,Unspecified,2016-12-18T04:45:07Z,54.52911,18.53196,gdynia,"4674280,261535003,0,Unspecified",0,23,21.4141232157907,"4674280,261535003,0,Unspecifiedyes"
4674280,261535003,0,Unspecified,2016-12-18T18:49:07Z,54.52919,18.53191,gdynia,"4674280,261535003,0,Unspecified",9.47317577940445,24,21.4141232157907,"4674280,261535003,0,Unspecifiedyes"
4702404,CARUZZI,9,Pleasure,2016-12-13T12:17:07Z,54.45473,18.44323,gdynia,"4702404,CARUZZI,9,Pleasure",0,24,697.915151608978,"4702404,CARUZZI,9,Pleasureyes"
4702404,CARUZZI,9,Pleasure,2016-12-13T12:19:07Z,54.4498,18.43688,gdynia,"4702404,CARUZZI,9,Pleasure",685.623800222935,25,697.915151608978,"4702404,CARUZZI,9,Pleasureyes"
1960,PALLAS GLORY,8,Tanker,2016-12-16T22:57:05Z,57.65783,11.75497,gothenborg,"1960,PALLAS GLORY,8,Tanker",0,836,36184.6087076741,"1960,PALLAS GLORY,8,Tankeryes"
1960,PALLAS GLORY,8,Tanker,2016-12-16T22:59:05Z,57.6508,11.71328,gothenborg,"1960,PALLAS GLORY,8,Tanker",2603.41192403803,837,36184.6087076741,"1960,PALLAS GLORY,8,Tankeryes"
2968,FURE FLADEN,8,Tanker,2016-12-14T01:15:05Z,57.65628,11.74772,gothenborg,"2968,FURE FLADEN,8,Tanker",0,103,19910.644332637,"2968,FURE FLADEN,8,Tankeryes"
2968,FURE FLADEN,8,Tanker,2016-12-14T01:17:06Z,57.65138,11.71893,gothenborg,"2968,FURE FLADEN,8,Tanker",1799.38981696384,104,19910.644332637,"2968,FURE FLADEN,8,Tankeryes"
3049,BESIKTAS ICELAND,8,Tanker,2016-12-13T11:33:05Z,57.66349,11.77922,gothenborg,"3049,BESIKTAS ICELAND,8,Tanker",0,2,44491.3310027773,"3049,BESIKTAS ICELAND,8,Tankeryes"
3049,BESIKTAS ICELAND,8,Tanker,2016-12-13T11:35:05Z,57.67393,11.7997,gothenborg,"3049,BESIKTAS ICELAND,8,Tanker",1684.42813551725,3,44491.3310027773,"3049,BESIKTAS ICELAND,8,Tankeryes"
5396,RAMONA,7,Cargo,2016-12-17T12:05:05Z,57.65665,11.74505,gothenborg,"5396,RAMONA,7,Cargo",0,445,29710.8524611413,"5396,RAMONA,7,Cargoyes"
5396,RAMONA,7,Cargo,2016-12-17T12:07:06Z,57.6536,11.7282,gothenborg,"5396,RAMONA,7,Cargo",1059.42317549725,446,29710.8524611413,"5396,RAMONA,7,Cargoyes"
24030,VTS GAOTEBORG,0,Unspecified,2016-12-19T12:55:04Z,57.69404,12.05877,gothenborg,"24030,VTS GAOTEBORG,0,Unspecified",0,634,574.643694254347,"24030,VTS GAOTEBORG,0,Unspecifiedyes"
24030,VTS GAOTEBORG,0,Unspecified,2016-12-19T12:59:05Z,57.69397,12.05863,gothenborg,"24030,VTS GAOTEBORG,0,Unspecified",11.4059236328497,635,574.643694254347,"24030,VTS GAOTEBORG,0,Unspecifiedyes"
37523,HELGE,7,Cargo,2016-12-20T06:13:05Z,57.98425,11.75003,gothenborg,"37523,HELGE,7,Cargo",777.809370100681,17,13469.8705124206,"37523,HELGE,7,Cargoyes"
37523,HELGE,7,Cargo,2016-12-20T06:17:06Z,57.99721,11.76468,gothenborg,"37523,HELGE,7,Cargo",1681.852592577,18,13469.8705124206,"37523,HELGE,7,Cargoyes"
73551,SAR 111265121,3,Tug,2016-12-16T09:25:06Z,57.60648,11.62348,gothenborg,"73551,SAR 111265121,3,Tug",,1,14056.5735640815,"73551,SAR 111265121,3,Tugyes"
73551,SAR 111265121,3,Tug,2016-12-16T09:27:06Z,57.67288,11.62489,gothenborg,"73551,SAR 111265121,3,Tug",7392.0916049049,2,14056.5735640815,"73551,SAR 111265121,3,Tugyes"
